cycle,instruction_count,bank,pc,word,extended,a,l,q
1754088,1064000,02,4637,33335,0,003335,003304,0000
1755726,1065000,01,3214,10067,0,000000,003304,1214
1757369,1066000,02,5052,71076,1,000000,000000,3142
1759016,1067000,02,4636,50000,0,003335,003304,0000
1760655,1068000,02,4637,33335,0,003335,003304,0000
1762320,1069000,02,5170,54006,0,166102,003304,1214
1763958,1070000,02,5171,00001,0,166102,003304,1214
1765596,1071000,02,4641,75012,0,003214,003304,0000
1767234,1072000,02,4642,56002,0,001214,003304,0000
1768874,1073000,02,4637,33335,0,003335,003304,0000
1770540,1074000,02,5170,54006,0,166102,003304,1214
1772173,1075000,43,3334,04635,0,000000,003304,3304
1773811,1076000,02,4644,13214,0,000000,003304,1214
1775446,1077000,05,3571,63611,1,000030,000000,0336
1777080,1078000,02,4644,13214,0,000000,003304,1214
1778761,1079000,02,4644,13214,0,000000,003304,1214
1780400,1080000,33,0001,03304,0,166102,003304,5172
1782040,1081000,02,4641,75012,0,003214,003304,0000
1783678,1082000,02,4642,56002,0,001214,003304,0000
1785317,1083000,02,4643,50002,0,000000,003304,1214
1786969,1084000,17,2645,57450,0,000000,000000,4707
1788627,1085000,02,5171,00001,0,166102,003304,1214
1790261,1086000,01,3214,10067,0,000000,003304,1214
1791960,1087000,02,5170,54006,0,166102,003304,1214
1793596,1088000,02,4040,52011,0,000000,003304,1214
1795231,1089000,33,0001,03304,0,166102,003304,5172
1796895,1090000,43,3306,03303,0,000000,003304,0002
1798555,1091000,01,3221,54001,0,003304,003304,1214
1800194,1092000,01,3222,33224,0,003304,003304,1214
1801832,1093000,01,3223,15166,0,166102,003304,1214
1803468,1094000,02,5166,00006,0,166102,003304,1214
1805132,1095000,02,4636,50000,0,003335,003304,0000
1806771,1096000,02,4637,33335,0,003335,003304,0000
1808409,1097000,02,4640,54004,0,003214,003304,0000
1810051,1098000,02,5166,00006,0,166102,003304,1214
1811690,1099000,02,5167,01007,1,166102,003304,1214
1813353,1100000,05,3660,26336,0,174001,000344,0336
1814986,1101000,02,5166,00006,0,166102,003304,1214
1816624,1102000,43,3306,03303,0,000000,003304,0002
1818262,1103000,43,3303,03332,0,000000,003304,3307
1819922,1104000,02,5166,00006,0,166102,003304,1214
1821585,1105000,43,3303,03332,0,000000,003304,3307
1823223,1106000,43,3332,00006,0,000000,003304,3304
1824862,1107000,43,3333,23361,1,000000,003304,3304
1826500,1108000,02,4641,75012,0,003214,003304,0000
1828140,1109000,01,3221,54001,0,003304,003304,1214
1829810,1110000,02,5170,54006,0,166102,003304,1214
1831447,1111000,02,5171,00001,0,166102,003304,1214
1833085,1112000,33,0001,03304,0,166102,003304,5172
1834722,1113000,43,3334,04635,0,000000,003304,3304
1836357,1114000,02,5170,54006,0,166102,003304,1214
1837994,1115000,02,4636,50000,0,003335,003304,0000
1839679,1116000,43,3304,11362,0,166102,003304,0002
1841319,1117000,02,4642,56002,0,001214,003304,0000
1842959,1118000,02,5170,54006,0,166102,003304,1214
1844597,1119000,02,5171,00001,0,166102,003304,1214
1846235,1120000,02,4641,75012,0,003214,003304,0000
1847899,1121000,33,0001,03304,0,166102,003304,5172
1849538,1122000,02,4640,54004,0,003214,003304,0000
1851178,1123000,02,5170,54006,0,166102,003304,1214
1852816,1124000,02,5171,00001,0,166102,003304,1214
1854453,1125000,02,4641,75012,0,003214,003304,0000
1856116,1126000,05,3765,02013,1,000100,034106,0073
1857749,1127000,43,3333,23361,1,000000,003304,3304
1859389,1128000,01,3221,54001,0,003304,003304,1214
1861046,1129000,02,4640,54004,0,003214,003304,0000
1862685,1130000,02,4641,75012,0,003214,003304,0000
1864350,1131000,02,4643,50002,0,000000,003304,1214
1865988,1132000,02,4644,13214,0,000000,003304,1214
1867627,1133000,01,3214,10067,0,000000,003304,1214
1869266,1134000,43,3306,03303,0,000000,003304,0002
1870909,1135000,43,3304,11362,0,166102,003304,0002
1872572,1136000,43,3303,03332,0,000000,003304,3307
1874210,1137000,05,3507,00006,0,002002,004165,1214
1875845,1138000,02,5166,00006,0,166102,003304,1214
1877483,1139000,02,5167,01007,1,166102,003304,1214
1879122,1140000,02,5170,54006,0,166102,003304,1214
1880785,1141000,02,4674,52073,0,000000,166002,2160
1882477,1142000,01,3223,15166,0,166102,003304,1214
1884114,1143000,43,3304,11362,0,166102,003304,0002
1885752,1144000,43,3306,03303,0,000000,003304,0002
1887390,1145000,43,3303,03332,0,000000,003304,3307
1889028,1146000,43,3332,00006,0,000000,003304,3304
1890697,1147000,01,3214,10067,0,000000,003304,1214
1892336,1148000,01,3220,31361,0,000000,003304,1214
1893965,1149000,02,4636,50000,0,003335,003304,0000
1895607,1150000,01,3222,33224,0,003304,003304,1214
1897245,1151000,01,3223,15166,0,166102,003304,1214
1898907,1152000,02,4636,50000,0,003335,003304,0000
1900545,1153000,02,4637,33335,0,003335,003304,0000
1902204,1154000,43,3306,03303,0,000000,003304,0002
1903845,1155000,02,4643,50002,0,000000,003304,1214
1905483,1156000,01,3223,15166,0,166102,003304,1214
1907147,1157000,02,5167,01007,1,166102,003304,1214
1908784,1158000,43,3303,03332,0,000000,003304,3307
1910422,1159000,43,3332,00006,0,000000,003304,3304
1912067,1160000,43,3303,03332,0,000000,003304,3307
1913704,1161000,05,3564,63560,0,013626,000000,0336
1915365,1162000,43,3306,03303,0,000000,003304,0002
1917001,1163000,43,3303,03332,0,000000,003304,3307
1918639,1164000,43,3332,00006,0,000000,003304,3304
1920279,1165000,02,4640,54004,0,003214,003304,0000
1921937,1166000,43,3306,03303,0,000000,003304,0002
1923599,1167000,16,2167,55472,0,000000,034106,0073
1925239,1168000,02,4640,54004,0,003214,003304,0000
1926879,1169000,01,3220,31361,0,000000,003304,1214
1928517,1170000,02,5170,54006,0,166102,003304,1214
1930153,1171000,43,3332,00006,0,000000,003304,3304
1931797,1172000,01,3223,15166,0,166102,003304,1214
1933460,1173000,43,3306,03303,0,000000,003304,0002
1935096,1174000,05,3564,63560,0,003441,036040,0336
1936732,1175000,33,0001,03304,0,166102,003304,5172
1938371,1176000,02,4640,54004,0,003214,003304,0000
1940008,1177000,02,4641,75012,0,003214,003304,0000
1941681,1178000,06,3136,05032,0,000000,000000,0003
1943332,1179000,01,3221,54001,0,003304,003304,1214
1944968,1180000,43,3333,23361,1,000000,003304,3304
1946605,1181000,43,3334,04635,0,000000,003304,3304
1948247,1182000,01,3222,33224,0,003304,003304,1214
1949908,1183000,02,4635,56002,0,000000,003304,3335
1951545,1184000,01,3214,10067,0,000000,003304,1214
1953187,1185000,02,5167,01007,1,166102,003304,1214
1954821,1186000,43,3333,23361,1,000000,003304,3304
1956458,1187000,05,3764,00006,0,000100,177777,0336
1958117,1188000,43,3333,23361,1,000000,003304,3304
1959758,1189000,01,3214,10067,0,000000,003304,1214
1961397,1190000,43,3306,03303,0,000000,003304,0002
1963055,1191000,01,3221,54001,0,003304,003304,1214
1964694,1192000,01,3222,33224,0,003304,003304,1214
1966357,1193000,43,3304,11362,0,166102,003304,0002
1967994,1194000,43,3334,04635,0,000000,003304,3304
1969632,1195000,02,5170,54006,0,166102,003304,1214
1971328,1196000,43,3333,23361,1,000000,003304,3304
1972970,1197000,05,3703,30001,0,000000,000000,0336
1974604,1198000,01,3220,31361,0,000000,003304,1214
1976269,1199000,01,3222,33224,0,003304,003304,1214
1977907,1200000,01,3223,15166,0,166102,003304,1214
1979545,1201000,02,5166,00006,0,166102,003304,1214
1981184,1202000,02,5167,01007,1,166102,003304,1214
1982842,1203000,02,4644,13214,0,000000,003304,1214
1984507,1204000,43,3306,03303,0,000000,003304,0002
1986145,1205000,43,3303,03332,0,000000,003304,3307
1987781,1206000,43,3332,00006,0,000000,003304,3304
1989420,1207000,43,3333,23361,1,000000,003304,3304
1991058,1208000,43,3334,04635,0,000000,003304,3304
1992724,1209000,02,4643,50002,0,000000,003304,1214
1994367,1210000,02,5272,30016,0,000000,000000,1214
1996000,1211000,02,4637,33335,0,003335,003304,0000
1997638,1212000,02,4640,54004,0,003214,003304,0000
1999277,1213000,02,4641,75012,0,003214,003304,0000
2000943,1214000,01,3222,33224,0,003304,003304,1214
2002581,1215000,01,3223,15166,0,166102,003304,1214
2004238,1216000,02,4641,75012,0,003214,003304,0000
2005878,1217000,01,3221,54001,0,003304,003304,1214
2007516,1218000,02,5171,00001,0,166102,003304,1214
2009178,1219000,43,3334,04635,0,000000,003304,3304
2010815,1220000,02,4635,56002,0,000000,003304,3335
2012454,1221000,02,4636,50000,0,003335,003304,0000
2014097,1222000,02,5171,00001,0,166102,003304,1214
2015730,1223000,05,3565,00006,0,002224,166102,0336
2017386,1224000,17,2656,61752,0,000000,000000,4707
2019031,1225000,43,3303,03332,0,000000,003304,3307
2020671,1226000,02,4644,13214,0,000000,003304,1214
2022310,1227000,33,0001,03304,0,166102,003304,5172
2023970,1228000,01,3221,54001,0,003304,003304,1214
2025606,1229000,43,3333,23361,1,000000,003304,3304
2027273,1230000,01,3222,33224,0,003304,003304,1214
2028911,1231000,01,3223,15166,0,166102,003304,1214
2030547,1232000,02,4635,56002,0,000000,003304,3335
2032184,1233000,02,4636,50000,0,003335,003304,0000
2033831,1234000,01,3222,33224,0,003304,003304,1214
2035494,1235000,02,5166,00006,0,166102,003304,1214
2037130,1236000,02,5270,00006,0,000000,000000,0336
2038764,1237000,33,0001,03304,0,166102,003304,5172
2040403,1238000,43,3304,11362,0,166102,003304,0002
2042041,1239000,43,3306,03303,0,000000,003304,0002
2043703,1240000,43,3332,00006,0,000000,003304,3304
2045364,1241000,01,3223,15166,0,166102,003304,1214
2047002,1242000,02,5166,00006,0,166102,003304,1214
2048640,1243000,02,4635,56002,0,000000,003304,3335
2050279,1244000,02,4636,50000,0,003335,003304,0000
2051944,1245000,02,4640,54004,0,003214,003304,0000
2053583,1246000,02,4641,75012,0,003214,003304,0000
2055223,1247000,02,5167,01007,1,166102,003304,1214
2056862,1248000,02,5170,54006,0,166102,003304,1214
2058499,1249000,02,5171,00001,0,166102,003304,1214
2060155,1250000,02,5270,00006,0,037766,034106,0073
2061829,1251000,02,5167,01007,1,166102,003304,1214
2063466,1252000,43,3303,03332,0,000000,003304,3307
2065126,1253000,02,5166,00006,0,166102,003304,1214
2066764,1254000,02,5167,01007,1,166102,003304,1214
2068403,1255000,02,5170,54006,0,166102,003304,1214
2070066,1256000,33,0001,03304,0,166102,003304,5172
2071705,1257000,43,3304,11362,0,166102,003304,0002
2073344,1258000,02,4641,75012,0,003214,003304,0000
2074988,1259000,02,4640,54004,0,003214,003304,0000
2076628,1260000,02,5170,54006,0,166102,003304,1214
2078289,1261000,33,0001,03304,0,166102,003304,5172
2079926,1262000,05,3655,74357,0,000376,000210,3525
2081562,1263000,01,3221,54001,0,003304,003304,1214
2083198,1264000,43,3332,00006,0,000000,003304,3304
2084838,1265000,02,4640,54004,0,003214,003304,0000
2086521,1266000,43,3303,03332,0,000000,003304,3307
2088160,1267000,02,4637,33335,0,003335,003304,0000
2089798,1268000,02,4640,54004,0,003214,003304,0000
2091437,1269000,02,4641,75012,0,003214,003304,0000
2093077,1270000,01,3221,54001,0,003304,003304,1214
2094741,1271000,01,3223,15166,0,166102,003304,1214
2096380,1272000,43,3333,23361,1,000000,003304,3304
2098020,1273000,02,4641,75012,0,003214,003304,0000
2099655,1274000,05,3656,54001,0,000236,000000,3525
2101288,1275000,43,3332,00006,0,000000,003304,3304
2102952,1276000,43,3334,04635,0,000000,003304,3304
2104593,1277000,02,4642,56002,0,001214,003304,0000
2106251,1278000,02,4640,54004,0,003214,003304,0000
2107890,1279000,01,3220,31361,0,000000,003304,1214
2109529,1280000,02,5170,54006,0,166102,003304,1214
2111173,1281000,16,2041,02000,0,007777,166002,0336
2112830,1282000,02,4641,75012,0,003214,003304,0000
2114470,1283000,01,3221,54001,0,003304,003304,1214
2116114,1284000,43,3304,11362,0,166102,003304,0002
2117752,1285000,43,3306,03303,0,000000,003304,0002
2119391,1286000,02,5275,00003,0,000000,003304,1214
2121048,1287000,02,4635,56002,0,000000,003304,3335
2122687,1288000,02,4636,50000,0,003335,003304,0000
2124325,1289000,02,5166,00006,0,166102,003304,1214
2125970,1290000,02,5034,15036,0,020000,000000,3137
2127622,1291000,02,5171,00001,0,166102,003304,1214
2129286,1292000,02,4642,56002,0,001214,003304,0000
2130921,1293000,02,5166,00006,0,166102,003304,1214
2132555,1294000,43,3332,00006,0,000000,003304,3304
2134193,1295000,02,4642,56002,0,001214,003304,0000
2135830,1296000,01,3223,15166,0,166102,003304,1214
2137497,1297000,01,3214,10067,0,000000,003304,1214
2139136,1298000,43,3306,03303,0,000000,003304,0002
2140775,1299000,05,3703,30001,0,000000,000000,3525
2142409,1300000,01,3223,15166,0,166102,003304,1214
2144047,1301000,02,5166,00006,0,166102,003304,1214
2145710,1302000,43,3303,03332,0,000000,003304,3307
2147369,1303000,33,0001,03304,0,166102,003304,5172
2149005,1304000,01,3220,31361,0,000000,003304,1214
2150703,1305000,02,5171,00001,0,166102,003304,1214
2152341,1306000,02,4637,33335,0,003335,003304,0000
2154003,1307000,16,2171,55474,0,000000,034106,0073
2155644,1308000,02,4642,56002,0,001214,003304,0000
2157288,1309000,02,4641,75012,0,003214,003304,0000
2158926,1310000,02,4642,56002,0,001214,003304,0000
2160557,1311000,43,3332,00006,0,000000,003304,3304
2162196,1312000,43,3333,23361,1,000000,003304,3304
2163864,1313000,01,3221,54001,0,003304,003304,1214
2165503,1314000,01,3222,33224,0,003304,003304,1214
2167159,1315000,02,4640,54004,0,003214,003304,0000
2168798,1316000,02,4641,75012,0,003214,003304,0000
2170435,1317000,02,4642,56002,0,001214,003304,0000
2172100,1318000,01,3223,15166,0,166102,003304,1214
2173738,1319000,43,3304,11362,0,166102,003304,0002
2175376,1320000,43,3306,03303,0,000000,003304,0002
2177013,1321000,43,3303,03332,0,000000,003304,3307
2178657,1322000,01,3222,33224,0,003304,003304,1214
2180316,1323000,02,4043,13506,0,166002,034106,0000
2181952,1324000,02,4642,56002,0,001214,003304,0000
2183591,1325000,02,4643,50002,0,000000,003304,1214
2185230,1326000,01,3223,15166,0,166102,003304,1214
2186868,1327000,43,3304,11362,0,166102,003304,0002
2188552,1328000,33,0001,03304,0,166102,003304,5172
2190191,1329000,43,3304,11362,0,166102,003304,0002
2191829,1330000,43,3306,03303,0,000000,003304,0002
2193465,1331000,02,4636,50000,0,003335,003304,0000
2195107,1332000,01,3222,33224,0,003304,003304,1214
2196770,1333000,02,5275,00003,0,166102,003304,1214
2198408,1334000,02,4640,54004,0,003214,003304,0000
2200048,1335000,02,5167,01007,1,166102,003304,1214
2201685,1336000,02,4635,56002,0,000000,003304,3335
2203324,1337000,02,4636,50000,0,003335,003304,0000
2204963,1338000,02,5166,00006,0,166102,003304,1214
2206626,1339000,02,4637,33335,0,003335,003304,0000
2208285,1340000,33,0001,03304,0,166102,003304,5172
2209924,1341000,02,4642,56002,0,001214,003304,0000
2211563,1342000,02,4643,50002,0,000000,003304,1214
2213201,1343000,43,3304,11362,0,166102,003304,0002
2214864,1344000,43,3303,03332,0,000000,003304,3307
2216502,1345000,01,3214,10067,0,000000,003304,1214
2218142,1346000,02,4042,56006,0,012100,016000,1214
2219777,1347000,01,3221,54001,0,003304,003304,1214
2221415,1348000,01,3222,33224,0,003304,003304,1214
2223078,1349000,02,5166,00006,0,166102,003304,1214
2224717,1350000,02,5167,01007,1,166102,003304,1214
2226356,1351000,02,5170,54006,0,166102,003304,1214
2227993,1352000,02,4637,33335,0,003335,003304,0000
2229652,1353000,43,3306,03303,0,000000,003304,0002
2231315,1354000,43,3332,00006,0,000000,003304,3304
2232954,1355000,43,3333,23361,1,000000,003304,3304
2234592,1356000,43,3334,04635,0,000000,003304,3304
2236231,1357000,02,4635,56002,0,000000,003304,3335
2237869,1358000,02,4636,50000,0,003335,003304,0000
2239558,1359000,05,3634,50337,0,000000,000000,0336
2241203,1360000,43,3332,00006,0,000000,003304,3304
2242843,1361000,02,4640,54004,0,003214,003304,0000
2244482,1362000,02,4641,75012,0,003214,003304,0000
2246120,1363000,02,4642,56002,0,001214,003304,0000
2247772,1364000,17,2647,00006,0,000000,000000,4707
2249440,1365000,43,3334,04635,0,000000,003304,3304
2251078,1366000,02,4635,56002,0,000000,003304,3335
2252720,1367000,01,3221,54001,0,003304,003304,1214
2254359,1368000,01,3222,33224,0,003304,003304,1214
2255994,1369000,43,3334,04635,0,000000,003304,3304
2257659,1370000,02,4636,50000,0,003335,003304,0000
2259303,1371000,01,3222,33224,0,003304,003304,1214
2260939,1372000,02,5271,22012,1,021316,021316,0336
2262573,1373000,02,5167,01007,1,166102,003304,1214
2264210,1374000,43,3303,03332,0,000000,003304,3307
2265874,1375000,43,3333,23361,1,000000,003304,3304
2267513,1376000,02,4641,75012,0,003214,003304,0000
2269152,1377000,02,4642,56002,0,001214,003304,0000
2270809,1378000,43,3333,23361,1,000000,003304,3304
2272449,1379000,02,4641,75012,0,003214,003304,0000
2274113,1380000,02,4643,50002,0,000000,003304,1214
2275751,1381000,02,4644,13214,0,000000,003304,1214
2277390,1382000,02,5166,00006,0,166102,003304,1214
2279029,1383000,02,5167,01007,1,166102,003304,1214
2280673,1384000,02,5166,00006,0,166102,003304,1214
2282332,1385000,02,4643,50002,0,000000,003304,1214
2283971,1386000,01,3223,15166,0,166102,003304,1214
2285607,1387000,43,3304,11362,0,166102,003304,0002
2287244,1388000,02,4635,56002,0,000000,003304,3335
2288885,1389000,02,4643,50002,0,000000,003304,1214
2290568,1390000,02,5276,50017,0,003214,003304,0000
2292207,1391000,01,3220,31361,0,000000,003304,1214
2293846,1392000,02,5170,54006,0,166102,003304,1214
2295483,1393000,02,4636,50000,0,003335,003304,0000
2297121,1394000,02,4637,33335,0,003335,003304,0000
2298761,1395000,02,5167,01007,1,166102,003304,1214
2300426,1396000,02,4636,50000,0,003335,003304,0000
2302063,1397000,05,3671,24337,0,004031,000000,0336
2303699,1398000,02,4642,56002,0,001214,003304,0000
2305338,1399000,02,4643,50002,0,000000,003304,1214
2306974,1400000,43,3304,11362,0,166102,003304,0002
2308638,1401000,02,4644,13214,0,000000,003304,1214
2310278,1402000,06,3132,30034,0,000001,000000,2014
2311931,1403000,02,5170,54006,0,166102,003304,1214
2313563,1404000,43,3334,04635,0,000000,003304,3304
2315203,1405000,02,4643,50002,0,000000,003304,1214
2316867,1406000,33,0001,03304,0,166102,003304,5172
2318506,1407000,02,4641,75012,0,003214,003304,0000
2320145,1408000,02,4642,56002,0,001214,003304,0000
2321789,1409000,02,4641,75012,0,003214,003304,0000
2323425,1410000,02,4040,52011,0,000000,003304,3307
2325086,1411000,02,4640,54004,0,003214,003304,0000
2326727,1412000,01,3214,10067,0,000000,003304,1214
2328360,1413000,02,4635,56002,0,000000,003304,3335
2330060,1414000,02,4644,13214,0,000000,003304,1214
2331717,1415000,01,3214,10067,0,000000,003304,1214
2333382,1416000,01,3221,54001,0,003304,003304,1214
2335021,1417000,01,3222,33224,0,003304,003304,1214
2336659,1418000,01,3223,15166,0,166102,003304,1214
2338296,1419000,02,5166,00006,0,166102,003304,1214
2339935,1420000,02,5167,01007,1,166102,003304,1214
2341571,1421000,05,3523,10336,0,000077,016000,0336
2343234,1422000,02,4640,54004,0,003214,003304,0000
2344873,1423000,02,4641,75012,0,003214,003304,0000
2346512,1424000,02,4642,56002,0,001214,003304,0000
2348151,1425000,02,4643,50002,0,000000,003304,1214
2349789,1426000,02,4644,13214,0,000000,003304,1214
2351474,1427000,02,4643,50002,0,000000,003304,1214
2353113,1428000,01,3223,15166,0,166102,003304,1214
2354749,1429000,02,5166,00006,0,166102,003304,1214
2356388,1430000,02,5167,01007,1,166102,003304,1214
2358025,1431000,43,3303,03332,0,000000,003304,3307
2359689,1432000,43,3333,23361,1,000000,003304,3304
2361326,1433000,43,3334,04635,0,000000,003304,3304
2362972,1434000,02,4640,54004,0,003214,003304,0000
2364610,1435000,05,3506,54016,0,002002,000000,1214
2366242,1436000,02,4636,50000,0,003335,003304,0000
2367908,1437000,01,3214,10067,0,000000,003304,1214
2369547,1438000,01,3220,31361,0,000000,003304,1214
2371186,1439000,01,3221,54001,0,003304,003304,1214
2372844,1440000,02,4643,50002,0,000000,003304,1214
2374483,1441000,02,5171,00001,0,166102,003304,1214
2376147,1442000,43,3304,11362,0,166102,003304,0002
2377785,1443000,02,4642,56002,0,001214,003304,0000
2379425,1444000,02,5170,54006,0,166102,003304,1214
2381063,1445000,02,5171,00001,0,166102,003304,1214
2382703,1446000,02,5275,00003,0,166102,003304,1214
2384356,1447000,02,4705,50002,0,000000,000000,1446
2386000,1448000,43,3304,11362,0,166102,003304,0002
2387638,1449000,43,3306,03303,0,000000,003304,0002
2389276,1450000,02,4644,13214,0,000000,003304,1214
2390915,1451000,01,3214,10067,0,000000,003304,1214
2392574,1452000,01,3223,15166,0,166102,003304,1214
2394238,1453000,02,5167,01007,1,166102,003304,1214
2395875,1454000,02,4637,33335,0,003335,003304,0000
2397514,1455000,02,4640,54004,0,003214,003304,0000
2399153,1456000,02,4641,75012,0,003214,003304,0000
2400790,1457000,02,4642,56002,0,001214,003304,0000
2402460,1458000,02,4642,56002,0,001214,003304,0000
2404099,1459000,02,4643,50002,0,000000,003304,1214
2405735,1460000,05,3704,00006,0,005265,005265,0336
2407371,1461000,01,3220,31361,0,000000,003304,1214
2409010,1462000,01,3221,54001,0,003304,003304,1214
2410674,1463000,01,3223,15166,0,166102,003304,1214
2412311,1464000,02,5166,00006,0,166102,003304,1214
2413969,1465000,02,4642,56002,0,001214,003304,0000
2415608,1466000,02,4643,50002,0,000000,003304,1214
2417245,1467000,02,4644,13214,0,000000,003304,1214
2418943,1468000,02,5166,00006,0,166102,003304,1214
2420581,1469000,43,3306,03303,0,000000,003304,0002
2422219,1470000,43,3303,03332,0,000000,003304,3307
2423860,1471000,02,4643,50002,0,000000,003304,1214
2425498,1472000,05,3705,01035,1,000000,000000,3525
2427155,1473000,02,4635,56002,0,000000,003304,3335
2428793,1474000,02,4636,50000,0,003335,003304,0000
2430432,1475000,02,4637,33335,0,003335,003304,0000
2432073,1476000,01,3223,15166,0,166102,003304,1214
2433731,1477000,02,4642,56002,0,001214,003304,0000
2435368,1478000,33,0001,03304,0,166102,003304,5172
2437032,1479000,43,3306,03303,0,000000,003304,0002
2438670,1480000,43,3303,03332,0,000000,003304,3307
2440311,1481000,02,4644,13214,0,000000,003304,1214
2441950,1482000,02,5166,00006,0,166102,003304,1214
2443595,1483000,01,3223,15166,0,166102,003304,1214
2445258,1484000,43,3306,03303,0,000000,003304,0002
2446894,1485000,43,3303,03332,0,000000,003304,3307
2448531,1486000,05,3511,13763,0,002002,000000,3525
2450167,1487000,02,5166,00006,0,166102,003304,1214
2451804,1488000,43,3306,03303,0,000000,003304,0002
2453467,1489000,43,3332,00006,0,000000,003304,3304
2455128,1490000,01,3223,15166,0,166102,003304,1214
2456766,1491000,43,3304,11362,0,166102,003304,0002
2458403,1492000,43,3306,03303,0,000000,003304,0002
2460041,1493000,43,3303,03332,0,000000,003304,3307
2461706,1494000,02,4640,54004,0,003214,003304,0000
2463346,1495000,01,3220,31361,0,000000,003304,1214
2464985,1496000,02,4635,56002,0,000000,003304,3335
2466626,1497000,02,4643,50002,0,000000,003304,1214
2468263,1498000,01,3223,15166,0,166102,003304,1214
2469923,1499000,05,3546,24334,0,001301,034106,0336
2471561,1500000,01,3222,33224,0,003304,003304,1214
2473198,1501000,33,0001,03304,0,166102,003304,5172
2474856,1502000,43,3306,03303,0,000000,003304,0002
2476494,1503000,43,3303,03332,0,000000,003304,3307
2478141,1504000,17,2627,00006,0,000000,002002,4707
2479799,1505000,01,3221,54001,0,003304,003304,1214
2481434,1506000,43,3333,23361,1,000000,003304,3304
2483072,1507000,43,3334,04635,0,000000,003304,3304
2484719,1508000,01,3220,31361,0,000000,003304,1214
2486355,1509000,43,3332,00006,0,000000,003304,3304
2488019,1510000,02,4643,50002,0,000000,003304,1214
2489655,1511000,02,5167,01007,1,166102,003304,1214
2491286,1512000,02,4643,50002,0,000000,003304,1214
2492922,1513000,02,5167,01007,1,166102,003304,1214
2494562,1514000,06,3132,30034,0,000000,177777,2014
2496241,1515000,43,3334,04635,0,000000,003304,3304
2497883,1516000,01,3221,54001,0,003304,003304,1214
2499522,1517000,01,3222,33224,0,003304,003304,1214
2501160,1518000,01,3223,15166,0,166102,003304,1214
2502797,1519000,43,3304,11362,0,166102,003304,0002
2504461,1520000,02,4635,56002,0,000000,003304,3335
2506099,1521000,02,4636,50000,0,003335,003304,0000
2507777,1522000,05,3637,13622,0,003460,000000,0336
2509430,1523000,02,4635,56002,0,000000,003304,3335
2511072,1524000,01,3221,54001,0,003304,003304,1214
2512736,1525000,01,3223,15166,0,166102,003304,1214
2514374,1526000,02,5166,00006,0,166102,003304,1214
2516031,1527000,02,4643,50002,0,000000,003304,1214
2517669,1528000,02,4644,13214,0,000000,003304,1214
2519308,1529000,01,3214,10067,0,000000,003304,1214
2520972,1530000,43,3303,03332,0,000000,003304,3307
2522609,1531000,43,3332,00006,0,000000,003304,3304
2524248,1532000,43,3333,23361,1,000000,003304,3304
2525892,1533000,43,3332,00006,0,000000,003304,3304
2527530,1534000,43,3333,23361,1,000000,003304,3304
2529170,1535000,02,4641,75012,0,003214,003304,0000
2530827,1536000,43,3332,00006,0,000000,003304,3304
2532467,1537000,02,4640,54004,0,003214,003304,0000
2534106,1538000,02,4641,75012,0,003214,003304,0000
2535764,1539000,43,3306,03303,0,000000,003304,0002
2537402,1540000,02,4636,50000,0,003335,003304,0000
2539065,1541000,02,4640,54004,0,003214,003304,0000
2540704,1542000,02,4641,75012,0,003214,003304,0000
2542344,1543000,01,3221,54001,0,003304,003304,1214
2543981,1544000,02,5171,00001,0,166102,003304,1214
2545618,1545000,43,3333,23361,1,000000,003304,3304
2547287,1546000,01,3220,31361,0,000000,003304,1214
2548926,1547000,01,3221,54001,0,003304,003304,1214
2550563,1548000,02,5171,00001,0,166102,003304,1214
2552196,1549000,01,3214,10067,0,000000,003304,1214
2553835,1550000,43,3304,11362,0,166102,003304,0002
2555498,1551000,43,3303,03332,0,000000,003304,3307
2557157,1552000,43,3334,04635,0,000000,003304,3304
2558799,1553000,01,3220,31361,0,000000,003304,1214
